,x,y,ref
0,397.74296694559075,137.9150543334215,barents4
1,397.74296694559075,315.5683048729695,barents4
2,596.6373670061716,205.50053008216264,barents4
3,592.7753398205291,224.81066601037435,barents4
4,594.7063534133504,263.4309378667979,barents4
5,596.6373670061716,446.87722918480927,barents4
