,x,y,ref
0,3.8161940100712854,1018.4572526598766,nwp1
1,592.7753398205291,1016.5262390670555,nwp1
2,100.36687365112994,962.4578584680626,nwp1
3,200.77958047783102,964.3888720608837,nwp1
4,299.2612737117108,919.9755594259967,nwp1
5,397.74296694559075,885.2173147552156,nwp1
6,697.0500738328726,477.77344666994804,nwp1
7,894.0134603006322,684.3919011018136,nwp1
8,996.3571807201545,786.7356215213358,nwp1
9,1085.1838059899285,1016.5262390670555,nwp1
